,price,beds,baths,area,lat,lon,yearBuilt,homeType,neighborhood,coords,line,station,stationDistance,Andersonville,Archer Heights,Armour Square,Ashburn,Auburn Gresham,Austin,Avalon Park,Avondale,Belmont Cragin,Beverly,Boystown,Bridgeport,Brighton Park,Bucktown,Burnside,Calumet Heights,Chatham,Chicago Lawn,Chinatown,Clearing,Douglas,Dunning,East Village,Edgewater,Edison Park,Englewood,Fuller Park,Gage Park,Galewood,Garfield Park,Garfield Ridge,Gold Coast,Grand Boulevard,Grand Crossing,Greektown,Hermosa,Humboldt Park,Hyde Park,Irving Park,Jefferson Park,Kenwood,Lake View,Lincoln Park,Lincoln Square,"Little Italy, UIC",Little Village,Logan Square,Loop,Lower West Side,Magnificent Mile,Mckinley Park,Montclare,Morgan Park,Mount Greenwood,Near South Side,New City,North Center,North Lawndale,North Park,Norwood Park,O'Hare,Oakland,Old Town,Portage Park,Printers Row,Pullman,River North,Rogers Park,Roseland,Rush & Division,"Sauganash,Forest Glen",Sheffield & DePaul,South Shore,Streeterville,Ukrainian Village,United Center,Uptown,Washington Heights,Washington Park,West Elsdon,West Lawn,West Loop,West Pullman,West Ridge,West Town,Wicker Park,Woodlawn,Wrigleyville,CONDO,MULTI_FAMILY,SINGLE_FAMILY,TOWNHOUSE
5291,339900.0,2.0,2.0,1998.0,41.847328,-87.619076,2007,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.7774712935257118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5292,343000.0,2.0,2.0,1210.0,41.857114,-87.618882,2006,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6640116778589478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5293,385000.0,2.0,2.0,1245.0,41.857114,-87.618882,2006,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6640116778589478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5294,529000.0,2.0,2.0,1205.0,41.856472,-87.618923,2007,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6175918186476952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5295,474900.0,2.0,2.0,1215.0,41.859466,-87.620386,2009,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.7487254924984412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5296,535000.0,3.0,3.0,1880.0,41.857114,-87.618882,2007,TOWNHOUSE,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6640116778589478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5297,710000.0,3.0,3.0,2500.0,41.855358,-87.619546,1999,TOWNHOUSE,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.5085694504200066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5298,250000.0,1.0,1.0,770.0,41.858496,-87.61992,2003,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.7058278849784573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5299,527000.0,3.0,2.0,1670.0,41.857114,-87.618882,2006,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6640116778589478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5300,439900.0,2.0,2.0,1515.0,41.861687,-87.6203,2003,CONDO,Near South Side,POINT (-87.62658988700279 41.86740495869866),Orange & Green Lines,Roosevelt,0.7191416620215892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5301,569000.0,2.0,3.0,2000.0,41.861687,-87.6203,2003,CONDO,Near South Side,POINT (-87.62658988700279 41.86740495869866),Orange & Green Lines,Roosevelt,0.7191416620215892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5302,549900.0,3.0,2.0,1474.0,41.858496,-87.61992,2005,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.7058278849784573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5303,1299000.0,3.0,3.0,3485.0,41.856152,-87.620297,1882,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.5246145371142064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5304,375000.0,2.0,2.0,1055.0,41.857114,-87.618882,2006,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6640116778589478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5305,700000.0,3.0,4.0,2384.0,41.85743,-87.620483,2003,TOWNHOUSE,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.603213903299465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5306,2695000.0,8.0,7.0,10660.0,41.856648,-87.621187,1870,SINGLE_FAMILY,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.5129231931118797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5307,249000.0,1.0,1.0,856.0,41.854642,-87.619538,2007,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.4595707321196264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5308,497747.0,3.0,2.0,1570.0,41.858496,-87.61992,2003,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.7058278849784573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5309,1449000.0,4.0,5.0,3475.0,41.857321,-87.619329,2016,TOWNHOUSE,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6552333662725177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5310,585000.0,3.0,2.0,1580.0,41.856399,-87.618599,2007,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.6292714068031791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5311,500000.0,3.0,2.0,1475.0,41.858496,-87.61992,2003,CONDO,Near South Side,POINT (-87.62640238492894 41.85311508247467),Green Line,Cermak-McCormick Pl,0.7058278849784573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5531,270000.0,6.0,3.0,3494.0,41.874499,-87.761918,1923,SINGLE_FAMILY,Austin,POINT (-87.76564950550599 41.88738901350369),Green Line (Lake),Central,1.0820999959208861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5534,79810.0,3.0,1.0,1278.0,41.876117,-87.746867,1900,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.3986109938496041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5535,153401.0,5.0,2.0,2079.0,41.876026,-87.754056,1947,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.7631455968135235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5544,44000.0,3.0,2.0,1056.0,41.870886,-87.747039,1899,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.14613315204260688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5545,179900.0,4.0,3.0,1584.0,41.87077,-87.756141,1894,MULTI_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.6236668512002306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5549,149900.0,3.0,2.0,1683.0,41.870876,-87.74782,1904,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.18711123126167606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5551,310000.0,5.0,3.0,2190.0,41.874142,-87.760052,1910,MULTI_FAMILY,Austin,POINT (-87.75498649428108 41.88716322560614),Green Line (Lake),Laramie,1.1599677231361851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5558,194552.0,4.0,3.0,2004.0,41.881333,-87.757192,1895,SINGLE_FAMILY,Austin,POINT (-87.75498649428108 41.88716322560614),Green Line (Lake),Laramie,0.5161333636760268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5564,70000.0,2.0,1.0,1029.0,41.874312,-87.746384,1888,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.24912492089894012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5579,289875.0,5.0,3.0,1614.0,41.8736,-87.759829,1910,SINGLE_FAMILY,Austin,POINT (-87.75498649428108 41.88716322560614),Green Line (Lake),Laramie,1.185873748765207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5581,95000.0,3.0,1.0,1100.0,41.880587,-87.772061,1925,CONDO,Austin,POINT (-87.77413525552275 41.88729278376865),Green Line (Lake),Austin,0.5697929642371918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5586,49900.0,3.0,2.0,1232.0,41.878667,-87.759952,1890,SINGLE_FAMILY,Austin,POINT (-87.75498649428108 41.88716322560614),Green Line (Lake),Laramie,0.8424928957934513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5589,87500.0,4.0,2.0,1346.0,41.870821,-87.747168,1902,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.15727377493110797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5590,310000.0,5.0,2.0,2196.0,41.875206,-87.746684,1916,MULTI_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.32629901980892095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5599,164250.0,6.0,2.0,2360.0,41.87431,-87.74665,1905,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.2627077719059532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5600,102385.0,5.0,1.5,1844.0,41.879099,-87.756734,1902,SINGLE_FAMILY,Austin,POINT (-87.75498649428108 41.88716322560614),Green Line (Lake),Laramie,0.6466968138329491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5603,102200.0,3.0,1.5,1232.0,41.876055,-87.751754,1950,SINGLE_FAMILY,Austin,POINT (-87.74517217791391 41.87160804958532),Blue Line (Congress),Cicero,0.6464077252307294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5607,195000.0,3.0,1.0,1210.0,41.870089,-87.772713,1917,SINGLE_FAMILY,Austin,POINT (-87.77678526925513 41.87088639280137),Blue Line,Austin,0.2651036791280641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5616,100000.0,4.0,2.0,958.0,41.874823,-87.709009,1895,SINGLE_FAMILY,Garfield Park,POINT (-87.7059782953903 41.87442550807229),Blue Line (Congress),Kedzie-Homan,0.183762739797558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5618,105000.0,3.0,2.0,1800.0,41.869275,-87.705396,2005,CONDO,Garfield Park,POINT (-87.7059782953903 41.87442550807229),Blue Line (Congress),Kedzie-Homan,0.3855069283938782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5620,209900.0,3.0,2.0,1748.0,41.863615,-87.706456,2011,SINGLE_FAMILY,North Lawndale,POINT (-87.70542795670059 41.85413058572695),Pink,Kedzie,0.7076143174326146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5621,99000.0,4.0,2.0,1970.0,41.869701,-87.729842,1912,MULTI_FAMILY,Garfield Park,POINT (-87.725624930077 41.87388872350696),Blue Line (Congress),Pulaski,0.5065623598842277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5623,42500.0,3.0,2.0,1300.0,41.863308,-87.721075,1908,SINGLE_FAMILY,North Lawndale,POINT (-87.72432672502003 41.85385683028695),Pink,Pulaski,0.8200423305518216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5630,75000.0,2.0,1.0,542.0,41.874727,-87.711191,1930,CONDO,Garfield Park,POINT (-87.7059782953903 41.87442550807229),Blue Line (Congress),Kedzie-Homan,0.2896891783487685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5631,109000.0,4.0,2.0,2167.0,41.863359,-87.72789,1891,SINGLE_FAMILY,North Lawndale,POINT (-87.72432672502003 41.85385683028695),Pink,Pulaski,0.839635212194478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5639,63800.0,4.0,2.0,1957.0,41.875624,-87.714149,1888,MULTI_FAMILY,Garfield Park,POINT (-87.7059782953903 41.87442550807229),Blue Line (Congress),Kedzie-Homan,0.5041701832525829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
